Cow ID,Age,Temp,Time Block,DATE,START,END,DURATION,Eating,Standing,Rumin,Lying,L/S Transit,Estrus Status,Mounted/Hr,Mounting/Hr
1158,11,78.5,4,6/6/22,6/6/2022 21:00:00,6/6/2022 21:06:23,0:06:24,0,1,0,0,0,0,0,0
1158,11,78.5,4,6/6/22,6/6/2022 21:06:24,6/6/2022 21:59:59,0:53:36,1,1,0,0,0,0,0,0
1158,11,76.5,4,6/6/22,6/6/2022 22:00:00,6/6/2022 22:22:35,0:22:36,1,1,0,0,0,0,0,0
1158,11,76.5,4,6/6/22,6/6/2022 22:22:36,6/6/2022 22:23:47,0:01:12,0,1,0,0,0,0,0,0
1158,11,76.5,4,6/6/22,6/6/2022 22:23:48,6/6/2022 22:23:52,0:00:05,0,0,0,0,1,0,0,0
1158,11,76.5,4,6/6/22,6/6/2022 22:23:53,6/6/2022 22:25:10,0:01:18,0,0,0,1,0,0,0,0
1158,11,76.5,4,6/6/22,6/6/2022 22:25:11,6/6/2022 22:59:59,0:34:49,0,0,1,1,0,0,0,0
1158,11,75,4,6/6/22,6/6/2022 23:00:00,6/6/2022 23:38:16,0:38:17,0,0,1,1,0,0,0,0
1158,11,75,4,6/6/22,6/6/2022 23:38:17,6/6/2022 23:59:20,0:21:04,0,0,0,1,0,0,0,0
1158,11,75,4,6/6/22,6/6/2022 23:59:21,6/6/2022 23:59:59,0:00:39,0,0,1,1,0,0,0,0
1158,11,73,1,6/7/22,6/7/2022 0:00:00,6/7/2022 0:22:15,0:22:16,0,0,1,1,0,0,0,0
1158,11,73,1,6/7/22,6/7/2022 0:22:16,6/7/2022 0:22:20,0:00:05,0,0,0,0,1,0,0,0
1158,11,73,1,6/7/22,6/7/2022 0:22:21,6/7/2022 0:33:40,0:11:20,0,1,1,0,0,0,0,0
1158,11,73,1,6/7/22,6/7/2022 0:33:41,6/7/2022 0:34:07,0:00:27,0,1,0,0,0,0,0,0
1158,11,73,1,6/7/22,6/7/2022 0:34:08,6/7/2022 0:47:50,0:13:43,1,1,0,0,0,0,0,0
1158,11,73,1,6/7/22,6/7/2022 0:47:51,6/7/2022 0:50:50,0:03:00,0,1,0,0,0,0,0,0
1158,11,73,1,6/7/22,6/7/2022 0:50:51,6/7/2022 0:59:59,0:09:09,1,1,0,0,0,0,0,0
1158,11,71.5,1,6/7/22,6/7/2022 1:00:00,6/7/2022 1:59:59,1:00:00,1,1,0,0,0,0,0,0
1158,11,69.5,1,6/7/22,6/7/2022 2:00:00,6/7/2022 2:07:14,0:07:15,1,1,0,0,0,0,0,0
1158,11,69.5,1,6/7/22,6/7/2022 2:07:15,6/7/2022 2:08:04,0:00:50,0,1,0,0,0,0,0,0
1158,11,69.5,1,6/7/22,6/7/2022 2:08:05,6/7/2022 2:08:09,0:00:05,0,0,0,0,1,0,0,0
1158,11,69.5,1,6/7/22,6/7/2022 2:08:10,6/7/2022 2:10:03,0:01:54,0,0,0,1,0,0,0,0
1158,11,69.5,1,6/7/22,6/7/2022 2:10:04,6/7/2022 2:59:59,0:49:56,0,0,1,1,0,0,0,0
1158,11,70.5,1,6/7/22,6/7/2022 3:00:00,6/7/2022 3:56:04,0:56:05,0,0,1,1,0,0,0,0
1158,11,70.5,1,6/7/22,6/7/2022 3:56:05,6/7/2022 3:59:59,0:03:55,0,0,0,1,0,0,0,0
1158,11,71.5,1,6/7/22,6/7/2022 4:00:00,6/7/2022 4:17:50,0:17:51,0,0,0,1,0,0,0,0
1158,11,71.5,1,6/7/22,6/7/2022 4:17:51,6/7/2022 4:29:51,0:12:01,0,0,1,1,0,0,0,0
1158,11,71.5,1,6/7/22,6/7/2022 4:29:52,6/7/2022 4:59:59,0:30:08,0,1,1,0,0,0,0,0
1158,11,71.5,1,6/7/22,6/7/2022 4:29:52,6/7/2022 4:29:56,0:00:05,0,0,0,0,1,0,0,0
1158,11,71,1,6/7/22,6/7/2022 5:00:00,6/7/2022 5:04:54,0:04:55,0,1,1,0,0,0,0,0
1158,11,71,1,6/7/22,6/7/2022 5:04:55,6/7/2022 5:05:13,0:00:19,0,1,0,0,0,0,0,0
1158,11,71,1,6/7/22,6/7/2022 5:05:14,6/7/2022 5:05:18,0:00:05,0,0,0,0,1,0,0,0
1158,11,71,1,6/7/22,6/7/2022 5:05:19,6/7/2022 5:35:59,0:30:41,0,0,1,1,0,0,0,0
1158,11,71,1,6/7/22,6/7/2022 5:36:00,6/7/2022 5:59:59,0:24:00,0,0,0,1,0,0,0,0
1158,11,70,2,6/7/22,6/7/2022 6:00:00,6/7/2022 6:08:02,0:08:03,0,0,0,1,0,0,0,0
1158,11,70,2,6/7/22,6/7/2022 6:08:03,6/7/2022 6:23:39,0:15:37,0,0,1,1,0,0,0,0
1158,11,70,2,6/7/22,6/7/2022 6:23:40,6/7/2022 6:23:44,0:00:05,0,0,0,0,1,0,0,0
1158,11,70,2,6/7/22,6/7/2022 6:23:45,6/7/2022 6:37:15,0:13:31,0,1,1,0,0,0,0,0
1158,11,70,2,6/7/22,6/7/2022 6:37:16,6/7/2022 6:59:59,0:22:44,0,1,0,0,0,0,0,0
1158,11,68,2,6/7/22,6/7/2022 7:00:00,6/7/2022 7:24:59,0:25:00,0,1,0,0,0,0,0,0
1158,11,68,2,6/7/22,6/7/2022 7:25:00,6/7/2022 7:43:30,0:18:31,0,1,1,0,0,0,0,0
1158,11,68,2,6/7/22,6/7/2022 7:43:31,6/7/2022 7:44:45,0:01:15,0,1,0,0,0,0,0,0
1158,11,68,2,6/7/22,6/7/2022 7:44:46,6/7/2022 7:49:04,0:04:19,1,1,0,0,0,0,0,0
1158,11,68,2,6/7/22,6/7/2022 7:49:05,6/7/2022 7:59:59,0:10:55,0,1,0,0,0,0,0,0
1416,8,57,2,6/4/22,6/4/2022 7:00:00,6/4/2022 7:54:12,0:54:13,0,1,1,0,0,0,0,0
1416,8,57,2,6/4/22,6/4/2022 7:54:13,6/4/2022 7:59:59,0:05:47,1,1,0,0,0,0,0,0
1416,8,60,2,6/4/22,6/4/2022 8:00:00,6/4/2022 8:58:58,0:58:59,1,1,0,0,0,0,0,0
1416,8,60,2,6/4/22,6/4/2022 8:58:59,6/4/2022 8:59:59,0:01:01,0,1,0,0,0,0,0,0
1416,8,65,2,6/4/22,6/4/2022 9:00:00,6/4/2022 9:09:03,0:09:04,0,1,0,0,0,0,0,0
1416,8,65,2,6/4/22,6/4/2022 9:09:04,6/4/2022 9:17:28,0:08:25,0,1,1,0,0,0,0,0
1416,8,65,2,6/4/22,6/4/2022 9:17:29,6/4/2022 9:17:33,0:00:05,0,0,0,0,1,0,0,0
1416,8,65,2,6/4/22,6/4/2022 9:17:34,6/4/2022 9:59:59,0:42:26,0,0,1,1,0,0,0,0
1416,8,71,2,6/4/22,6/4/2022 10:00:00,6/4/2022 10:01:38,0:01:39,0,0,1,1,0,0,0,0
1416,8,71,2,6/4/22,6/4/2022 10:01:39,6/4/2022 10:02:36,0:00:58,0,0,0,1,0,0,0,0
1416,8,71,2,6/4/22,6/4/2022 10:02:37,6/4/2022 10:02:41,0:00:05,0,0,0,0,1,0,0,0
1416,8,71,2,6/4/22,6/4/2022 10:02:42,6/4/2022 10:03:23,0:00:42,0,1,0,0,0,0,0,0
1416,8,71,2,6/4/22,6/4/2022 10:03:24,6/4/2022 10:15:30,0:12:07,1,1,0,0,0,0,0,0
1416,8,71,2,6/4/22,6/4/2022 10:15:31,6/4/2022 10:19:15,0:03:45,0,1,0,0,0,0,0,0
1416,8,71,2,6/4/22,6/4/2022 10:19:16,6/4/2022 10:36:28,0:17:13,1,1,0,0,0,0,0,0
1416,8,71,2,6/4/22,6/4/2022 10:36:29,6/4/2022 10:38:23,0:01:55,0,1,0,0,0,0,0,0
1416,8,71,2,6/4/22,6/4/2022 10:38:24,6/4/2022 10:50:00,0:11:37,1,1,0,0,0,0,0,0
1416,8,71,2,6/4/22,6/4/2022 10:50:01,6/4/2022 10:59:31,0:09:31,0,1,0,0,0,0,0,0
1416,8,71,2,6/4/22,6/4/2022 10:59:32,6/4/2022 10:59:59,0:00:28,1,1,0,0,0,0,0,0
1416,8,75,2,6/4/22,6/4/2022 11:00:00,6/4/2022 11:59:59,1:00:00,1,1,0,0,0,0,0,0
1416,8,78,3,6/4/22,6/4/2022 12:00:00,6/4/2022 12:01:08,0:01:09,1,1,0,0,0,0,0,0
1416,8,78,3,6/4/22,6/4/2022 12:01:09,6/4/2022 12:11:17,0:10:09,0,1,0,0,0,0,0,0
1416,8,78,3,6/4/22,6/4/2022 12:11:18,6/4/2022 12:11:22,0:00:05,0,0,0,0,1,0,0,0
1416,8,78,3,6/4/22,6/4/2022 12:11:23,6/4/2022 12:13:44,0:02:22,0,0,0,1,0,0,0,0
1416,8,78,3,6/4/22,6/4/2022 12:13:45,6/4/2022 12:59:59,0:46:15,0,0,1,1,0,0,0,0
1416,8,81,3,6/4/22,6/4/2022 13:00:00,6/4/2022 13:01:56,0:01:57,0,0,1,1,0,0,0,0
1416,8,81,3,6/4/22,6/4/2022 13:01:57,6/4/2022 13:28:54,0:26:58,0,0,0,1,0,0,0,0
1416,8,81,3,6/4/22,6/4/2022 13:28:55,6/4/2022 13:59:59,0:31:05,0,0,1,1,0,0,0,0
1416,8,83.5,3,6/4/22,6/4/2022 14:00:00,6/4/2022 14:14:59,0:15:00,0,0,1,1,0,0,0,0
1416,8,83.5,3,6/4/22,6/4/2022 14:15:00,6/4/2022 14:15:04,0:00:05,0,0,0,0,1,0,0,0
1416,8,83.5,3,6/4/22,6/4/2022 14:15:05,6/4/2022 14:15:13,0:00:09,0,1,0,0,0,0,0,0
1416,8,83.5,3,6/4/22,6/4/2022 14:15:14,6/4/2022 14:15:43,0:00:30,0,1,1,0,0,0,0,0
1416,8,83.5,3,6/4/22,6/4/2022 14:15:44,6/4/2022 14:23:12,0:07:29,0,1,0,0,0,0,0,0
1416,8,83.5,3,6/4/22,6/4/2022 14:23:13,6/4/2022 14:49:33,0:26:21,1,1,0,0,0,0,0,0
1416,8,83.5,3,6/4/22,6/4/2022 14:49:34,6/4/2022 14:59:49,0:10:16,0,1,0,0,0,0,0,0
1416,8,83.5,3,6/4/22,6/4/2022 14:59:50,6/4/2022 14:59:54,0:00:05,0,0,0,0,1,0,0,0
1416,8,83.5,3,6/4/22,6/4/2022 14:59:55,6/4/2022 14:59:59,0:00:05,0,0,0,1,0,0,0,0
1416,8,85.5,3,6/4/22,6/4/2022 15:00:00,6/4/2022 15:07:20,0:07:21,0,0,0,1,0,0,0,0
1416,8,85.5,3,6/4/22,6/4/2022 15:07:21,6/4/2022 15:34:33,0:27:13,0,0,1,1,0,0,0,0
1416,8,85.5,3,6/4/22,6/4/2022 15:34:34,6/4/2022 15:35:40,0:01:07,0,0,0,1,0,0,0,0
1416,8,85.5,3,6/4/22,6/4/2022 15:35:41,6/4/2022 15:56:20,0:20:40,0,0,1,1,0,0,0,0
1416,8,85.5,3,6/4/22,6/4/2022 15:56:21,6/4/2022 15:56:49,0:00:29,0,0,0,1,0,0,0,0
1416,8,85.5,3,6/4/22,6/4/2022 15:56:50,6/4/2022 15:59:23,0:02:34,0,0,1,1,0,0,0,0
1416,8,85.5,3,6/4/22,6/4/2022 15:59:24,6/4/2022 15:59:59,0:00:36,0,0,0,1,0,0,0,0
1416,8,87.5,3,6/4/22,6/4/2022 16:00:00,6/4/2022 16:24:48,0:24:49,0,0,0,1,0,0,0,0
1416,8,87.5,3,6/4/22,6/4/2022 16:24:49,6/4/2022 16:42:14,0:17:26,0,0,1,1,0,0,0,0
1416,8,87.5,3,6/4/22,6/4/2022 16:42:15,6/4/2022 16:42:19,0:00:05,0,0,0,0,1,0,0,0
1416,8,87.5,3,6/4/22,6/4/2022 16:42:20,6/4/2022 16:53:36,0:11:17,0,1,1,0,0,0,0,0
1416,8,87.5,3,6/4/22,6/4/2022 16:53:37,6/4/2022 16:59:59,0:06:23,1,1,0,0,0,0,0,0
1416,8,88.5,3,6/4/22,6/4/2022 17:00:00,6/4/2022 17:35:02,0:35:03,1,1,0,0,0,0,0,0
1416,8,88.5,3,6/4/22,6/4/2022 17:35:03,6/4/2022 17:36:00,0:00:58,0,1,0,0,0,0,0,0
1416,8,88.5,3,6/4/22,6/4/2022 17:36:01,6/4/2022 17:55:12,0:19:12,1,1,0,0,0,0,0,0
1416,8,88.5,3,6/4/22,6/4/2022 17:55:13,6/4/2022 17:57:57,0:02:45,0,1,0,0,0,0,0,0
1416,8,88.5,3,6/4/22,6/4/2022 17:57:58,6/4/2022 17:59:59,0:02:02,1,1,0,0,0,0,0,0
1416,8,89,4,6/4/22,6/4/2022 18:00:00,6/4/2022 18:59:59,1:00:00,1,1,0,0,0,0,0,0
1416,8,86.5,4,6/4/22,6/4/2022 19:00:00,6/4/2022 19:03:40,0:03:41,1,1,0,0,0,0,0,0
1416,8,86.5,4,6/4/22,6/4/2022 19:03:41,6/4/2022 19:06:23,0:02:43,0,1,0,0,0,0,0,0
1416,8,86.5,4,6/4/22,6/4/2022 19:06:24,6/4/2022 19:13:35,0:07:12,1,1,0,0,0,0,0,0
1416,8,86.5,4,6/4/22,6/4/2022 19:13:36,6/4/2022 19:14:15,0:00:40,0,1,0,0,0,0,0,0
1416,8,86.5,4,6/4/22,6/4/2022 19:14:16,6/4/2022 19:43:35,0:29:20,1,1,0,0,0,0,0,0
1416,8,86.5,4,6/4/22,6/4/2022 19:43:36,6/4/2022 19:45:50,0:02:15,0,1,0,0,0,0,0,0
1416,8,86.5,4,6/4/22,6/4/2022 19:45:51,6/4/2022 19:46:26,0:00:36,1,1,0,0,0,0,0,0
1416,8,86.5,4,6/4/22,6/4/2022 19:46:27,6/4/2022 19:47:28,0:01:02,0,1,0,0,0,0,0,0
1416,8,86.5,4,6/4/22,6/4/2022 19:47:29,6/4/2022 19:59:59,0:12:31,1,1,0,0,0,0,0,0
1416,8,83,4,6/4/22,6/4/2022 20:00:00,6/4/2022 20:06:01,0:06:02,1,1,0,0,0,0,0,0
1416,8,83,4,6/4/22,6/4/2022 20:06:02,6/4/2022 20:08:26,0:02:25,0,1,0,0,0,0,0,0
1416,8,83,4,6/4/22,6/4/2022 20:08:27,6/4/2022 20:09:59,0:01:33,1,1,0,0,0,0,0,0
1416,8,83,4,6/4/22,6/4/2022 20:10:00,6/4/2022 20:12:45,0:02:46,0,1,0,0,0,0,0,0
1416,8,83,4,6/4/22,6/4/2022 20:12:46,6/4/2022 20:32:15,0:19:30,1,1,0,0,0,0,0,0
1416,8,83,4,6/4/22,6/4/2022 20:32:16,6/4/2022 20:36:15,0:04:00,0,1,0,0,0,0,0,0
1416,8,83,4,6/4/22,6/4/2022 20:36:16,6/4/2022 20:37:23,0:01:08,1,1,0,0,0,0,0,0
1416,8,83,4,6/4/22,6/4/2022 20:37:24,6/4/2022 20:40:17,0:02:54,0,1,0,0,0,0,0,0
1416,8,83,4,6/4/22,6/4/2022 20:40:18,6/4/2022 20:59:59,0:19:42,1,1,0,0,0,0,0,0
1416,8,77,4,6/4/22,6/4/2022 21:00:00,6/4/2022 21:59:59,1:00:00,NA ,NA,NA ,NA,NA,NA,NA,NA
1416,8,75,4,6/4/22,6/4/2022 22:00:00,6/4/2022 22:59:59,1:00:00,NA ,NA,NA ,NA,NA,NA,NA,NA
1416,8,73,4,6/4/22,6/4/2022 23:00:00,6/4/2022 23:59:59,1:00:00,NA ,NA,NA ,NA,NA,NA,NA,NA
1416,8,70.5,1,6/5/22,6/5/2022 0:00:00,6/5/2022 0:11:32,0:11:33,0,0,1,1,0,0,0,0
1416,8,70.5,1,6/5/22,6/5/2022 0:11:33,6/5/2022 0:27:15,0:15:43,0,0,0,1,0,0,0,0
1416,8,70.5,1,6/5/22,6/5/2022 0:27:16,6/5/2022 0:27:20,0:00:05,0,0,0,0,1,0,0,0
1416,8,70.5,1,6/5/22,6/5/2022 0:27:21,6/5/2022 0:29:55,0:02:35,0,1,0,0,0,0,0,0
1416,8,70.5,1,6/5/22,6/5/2022 0:29:56,6/5/2022 0:37:44,0:07:49,1,1,0,0,0,0,0,0
1416,8,70.5,1,6/5/22,6/5/2022 0:37:45,6/5/2022 0:44:50,0:07:06,0,1,0,0,0,0,0,0
1416,8,70.5,1,6/5/22,6/5/2022 0:44:51,6/5/2022 0:59:59,0:15:09,0,1,1,0,0,0,0,0
1416,8,68,1,6/5/22,6/5/2022 1:00:00,6/5/2022 1:33:59,0:34:00,0,1,1,0,0,0,0,0
1416,8,68,1,6/5/22,6/5/2022 1:34:00,6/5/2022 1:34:12,0:00:13,0,1,0,0,0,0,0,0
1416,8,68,1,6/5/22,6/5/2022 1:34:13,6/5/2022 1:58:03,0:23:51,1,1,0,0,0,0,0,0
1416,8,68,1,6/5/22,6/5/2022 1:58:04,6/5/2022 1:58:47,0:00:44,0,1,0,0,0,0,0,0
1416,8,68,1,6/5/22,6/5/2022 1:58:48,6/5/2022 1:59:59,0:01:12,1,1,0,0,0,0,0,0
1416,8,66.5,1,6/5/22,6/5/2022 2:00:00,6/5/2022 2:04:27,0:04:28,1,1,0,0,0,0,0,0
1416,8,66.5,1,6/5/22,6/5/2022 2:04:28,6/5/2022 2:23:41,0:19:14,0,1,0,0,0,0,0,0
1416,8,66.5,1,6/5/22,6/5/2022 2:23:42,6/5/2022 2:47:11,0:23:30,0,1,1,0,0,0,0,0
1416,8,66.5,1,6/5/22,6/5/2022 2:47:12,6/5/2022 2:47:17,0:00:06,0,0,0,0,1,0,0,0
1416,8,66.5,1,6/5/22,6/5/2022 2:47:18,6/5/2022 2:47:27,0:00:10,0,0,0,1,0,0,0,0
1416,8,66.5,1,6/5/22,6/5/2022 2:47:28,6/5/2022 2:59:59,0:12:32,0,0,1,1,0,0,0,0
1416,8,65.5,1,6/5/22,6/5/2022 3:00:00,6/5/2022 3:12:32,0:12:33,0,0,1,1,0,0,0,0
1416,8,65.5,1,6/5/22,6/5/2022 3:12:33,6/5/2022 3:51:29,0:38:57,0,0,0,1,0,0,0,0
1416,8,65.5,1,6/5/22,6/5/2022 3:51:30,6/5/2022 3:59:59,0:08:30,0,0,1,1,0,0,0,0
1416,8,64.5,1,6/5/22,6/5/2022 4:00:00,6/5/2022 4:47:01,0:47:02,0,0,1,1,0,0,0,0
1416,8,64.5,1,6/5/22,6/5/2022 4:47:02,6/5/2022 4:59:59,0:12:58,0,0,0,1,0,0,0,0
1416,8,65,1,6/5/22,6/5/2022 5:00:00,6/5/2022 5:02:51,0:02:52,0,0,0,1,0,0,0,0
1416,8,65,1,6/5/22,6/5/2022 5:02:52,6/5/2022 5:02:57,0:00:06,0,0,0,0,1,0,0,0
1416,8,65,1,6/5/22,6/5/2022 5:02:58,6/5/2022 5:04:16,0:01:19,0,1,0,0,0,0,0,0
1416,8,65,1,6/5/22,6/5/2022 5:04:17,6/5/2022 5:06:26,0:02:10,1,1,0,0,0,0,0,0
1416,8,65,1,6/5/22,6/5/2022 5:06:27,6/5/2022 5:11:07,0:04:41,0,1,0,0,0,0,0,0
1416,8,65,1,6/5/22,6/5/2022 5:11:08,6/5/2022 5:12:00,0:00:53,1,1,0,0,0,0,0,0
1416,8,65,1,6/5/22,6/5/2022 5:12:01,6/5/2022 5:12:37,0:00:37,0,1,0,0,0,0,0,0
1416,8,65,1,6/5/22,6/5/2022 5:12:38,6/5/2022 5:27:25,0:14:48,1,1,0,0,0,0,0,0
1416,8,65,1,6/5/22,6/5/2022 5:27:26,6/5/2022 5:41:24,0:13:59,0,1,0,0,0,0,0,0
1416,8,65,1,6/5/22,6/5/2022 5:41:25,6/5/2022 5:59:59,0:18:35,0,1,1,0,0,0,0,0
1416,8,65,2,6/5/22,6/5/2022 6:00:00,6/5/2022 6:04:34,0:04:35,0,1,1,0,0,0,0,0
1416,8,65,2,6/5/22,6/5/2022 6:04:35,6/5/2022 6:04:41,0:00:07,0,0,0,0,1,0,0,0
1416,8,65,2,6/5/22,6/5/2022 6:04:42,6/5/2022 6:22:02,0:17:21,0,0,1,1,0,0,0,0
1416,8,65,2,6/5/22,6/5/2022 6:22:03,6/5/2022 6:58:02,0:36:00,0,0,0,1,0,0,0,0
1416,8,65,2,6/5/22,6/5/2022 6:58:03,6/5/2022 6:59:59,0:01:57,0,0,1,1,0,0,0,0
1416,8,67,2,6/5/22,6/5/2022 7:00:00,6/5/2022 7:16:25,0:16:26,0,0,1,1,0,0,0,0
1416,8,67,2,6/5/22,6/5/2022 7:16:26,6/5/2022 7:16:30,0:00:05,0,0,0,0,1,0,0,0
1416,8,67,2,6/5/22,6/5/2022 7:16:31,6/5/2022 7:25:40,0:09:10,0,1,0,0,0,0,0,0
1416,8,67,2,6/5/22,6/5/2022 7:25:41,6/5/2022 7:26:55,0:01:15,1,1,0,0,0,0,0,0
1416,8,67,2,6/5/22,6/5/2022 7:26:56,6/5/2022 7:38:07,0:11:12,0,1,0,0,0,0,0,0
1416,8,67,2,6/5/22,6/5/2022 7:38:08,6/5/2022 7:44:23,0:06:16,1,1,0,0,0,0,0,0
1416,8,67,2,6/5/22,6/5/2022 7:44:24,6/5/2022 7:59:59,0:15:36,0,1,0,0,0,0,0,0
1416,8,71.5,2,6/5/22,6/5/2022 8:00:00,6/5/2022 8:07:57,0:07:58,0,1,0,0,0,0,0,0
1416,8,71.5,2,6/5/22,6/5/2022 8:07:58,6/5/2022 8:13:06,0:05:09,0,1,1,0,0,0,0,0
1416,8,71.5,2,6/5/22,6/5/2022 8:13:07,6/5/2022 8:13:11,0:00:05,0,0,0,0,1,0,0,0
1416,8,71.5,2,6/5/22,6/5/2022 8:13:12,6/5/2022 8:18:47,0:05:36,0,0,1,1,0,0,0,0
1416,8,71.5,2,6/5/22,6/5/2022 8:18:48,6/5/2022 8:18:52,0:00:05,0,0,0,0,1,0,0,0
1416,8,71.5,2,6/5/22,6/5/2022 8:18:53,6/5/2022 8:19:13,0:00:21,0,1,0,0,0,0,0,0
1416,8,71.5,2,6/5/22,6/5/2022 8:19:14,6/5/2022 8:33:50,0:14:37,0,1,1,0,0,0,0,0
1416,8,71.5,2,6/5/22,6/5/2022 8:33:51,6/5/2022 8:42:41,0:08:51,0,1,0,0,0,0,0,0
1416,8,71.5,2,6/5/22,6/5/2022 8:42:42,6/5/2022 8:43:50,0:01:09,1,1,0,0,0,0,0,0
1416,8,71.5,2,6/5/22,6/5/2022 8:43:51,6/5/2022 8:59:59,0:16:09,0,1,0,0,0,0,0,0
1416,8,76.5,2,6/5/22,6/5/2022 9:00:00,6/5/2022 9:30:31,0:30:32,0,1,0,0,0,0,0,0
1416,8,76.5,2,6/5/22,6/5/2022 9:30:32,6/5/2022 9:36:13,0:05:42,0,1,1,0,0,0,0,0
1416,8,76.5,2,6/5/22,6/5/2022 9:36:14,6/5/2022 9:36:20,0:00:07,0,0,0,0,1,0,0,0
1416,8,76.5,2,6/5/22,6/5/2022 9:36:21,6/5/2022 9:55:05,0:18:45,0,0,1,1,0,0,0,0
1416,8,76.5,2,6/5/22,6/5/2022 9:55:06,6/5/2022 9:59:59,0:04:54,0,0,0,1,0,0,0,0
1416,8,82,2,6/5/22,6/5/2022 10:00:00,6/5/2022 10:05:03,0:05:04,0,0,0,1,0,0,0,0
1416,8,82,2,6/5/22,6/5/2022 10:05:04,6/5/2022 10:05:09,0:00:06,0,0,0,0,1,0,0,0
1416,8,82,2,6/5/22,6/5/2022 10:05:10,6/5/2022 10:40:36,0:35:27,0,1,0,0,0,0,0,0
1416,8,82,2,6/5/22,6/5/2022 10:40:37,6/5/2022 10:40:42,0:00:06,0,0,0,0,1,0,0,0
1416,8,82,2,6/5/22,6/5/2022 10:40:43,6/5/2022 10:59:59,0:19:17,0,0,0,1,0,0,0,0
1416,8,88,2,6/5/22,6/5/2022 11:00:00,6/5/2022 11:04:49,0:04:50,0,0,0,1,0,0,0,0
1416,8,88,2,6/5/22,6/5/2022 11:04:50,6/5/2022 11:33:34,0:28:45,0,0,1,1,0,0,0,0
1416,8,88,2,6/5/22,6/5/2022 11:33:35,6/5/2022 11:57:35,0:24:01,0,0,0,1,0,0,0,0
1416,8,88,2,6/5/22,6/5/2022 11:57:36,6/5/2022 11:57:40,0:00:05,0,0,0,0,1,0,0,0
1416,8,88,2,6/5/22,6/5/2022 11:57:41,6/5/2022 11:59:59,0:02:19,0,1,0,0,0,0,0,0
1416,8,92.5,3,6/5/22,6/5/2022 12:00:00,6/5/2022 12:00:26,0:00:27,0,1,0,0,0,0,0,0
1416,8,92.5,3,6/5/22,6/5/2022 12:00:27,6/5/2022 12:07:32,0:07:06,1,1,0,0,0,0,0,0
1416,8,92.5,3,6/5/22,6/5/2022 12:07:33,6/5/2022 12:13:50,0:06:18,0,1,0,0,0,0,0,0
1416,8,92.5,3,6/5/22,6/5/2022 12:13:51,6/5/2022 12:18:55,0:05:05,1,1,0,0,0,0,0,0
1416,8,92.5,3,6/5/22,6/5/2022 12:18:56,6/5/2022 12:29:41,0:10:46,0,1,0,0,0,0,0,0
1416,8,92.5,3,6/5/22,6/5/2022 12:29:42,6/5/2022 12:40:44,0:11:03,1,1,0,0,0,0,0,0
1416,8,92.5,3,6/5/22,6/5/2022 12:40:45,6/5/2022 12:42:05,0:01:21,0,1,0,0,0,0,0,0
1416,8,92.5,3,6/5/22,6/5/2022 12:42:06,6/5/2022 12:57:08,0:15:03,1,1,0,0,0,0,0,0
1416,8,92.5,3,6/5/22,6/5/2022 12:57:09,6/5/2022 12:58:02,0:00:54,0,1,0,0,0,0,0,0
1416,8,92.5,3,6/5/22,6/5/2022 12:58:03,6/5/2022 12:59:42,0:01:40,1,1,0,0,0,0,0,0
1416,8,92.5,3,6/5/22,6/5/2022 12:59:43,6/5/2022 12:59:59,0:00:17,0,1,0,0,0,0,0,0
1416,8,94,3,6/5/22,6/5/2022 13:00:00,6/5/2022 13:00:14,0:00:15,0,1,0,0,0,0,0,0
1416,8,94,3,6/5/22,6/5/2022 13:00:15,6/5/2022 13:03:45,0:03:31,1,1,0,0,0,0,0,0
1416,8,94,3,6/5/22,6/5/2022 13:03:46,6/5/2022 13:26:08,0:22:23,0,1,0,0,0,0,0,0
1416,8,94,3,6/5/22,6/5/2022 13:26:09,6/5/2022 13:55:42,0:29:34,1,1,0,0,0,0,0,0
1416,8,94,3,6/5/22,6/5/2022 13:55:43,6/5/2022 13:59:59,0:04:17,0,1,0,0,0,0,0,0
1416,8,95.5,3,6/5/22,6/5/2022 14:00:00,6/5/2022 14:03:33,0:03:34,0,1,0,0,0,0,0,0
1416,8,95.5,3,6/5/22,6/5/2022 14:03:34,6/5/2022 14:26:29,0:22:56,1,1,0,0,0,0,0,0
1416,8,95.5,3,6/5/22,6/5/2022 14:26:30,6/5/2022 14:26:54,0:00:25,0,1,0,0,0,0,0,0
1416,8,95.5,3,6/5/22,6/5/2022 14:26:55,6/5/2022 14:36:00,0:09:06,1,1,0,0,0,0,0,0
1416,8,95.5,3,6/5/22,6/5/2022 14:36:01,6/5/2022 14:36:29,0:00:29,0,1,0,0,0,0,0,0
1416,8,95.5,3,6/5/22,6/5/2022 14:36:30,6/5/2022 14:42:30,0:06:01,1,1,0,0,0,0,0,0
1416,8,95.5,3,6/5/22,6/5/2022 14:42:31,6/5/2022 14:59:59,0:17:29,0,1,0,0,0,0,0,0
1416,8,96,3,6/5/22,6/5/2022 15:00:00,6/5/2022 15:02:43,0:02:44,0,1,0,0,0,0,0,0
1416,8,96,3,6/5/22,6/5/2022 15:02:44,6/5/2022 15:02:49,0:00:06,0,0,0,0,1,0,0,0
1416,8,96,3,6/5/22,6/5/2022 15:02:50,6/5/2022 15:06:30,0:03:41,0,0,0,1,0,0,0,0
1416,8,96,3,6/5/22,6/5/2022 15:06:31,6/5/2022 15:29:14,0:22:44,0,0,1,1,0,0,0,0
